"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
923,"2","Typical Noisy","2025-08-12T09:19:57.326544Z",921,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17807.png",1.183,"2025-08-12T09:19:57.326560Z"
924,"2","Typical smooth","2025-08-12T09:19:58.537622Z",922,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17808.png",1.026,"2025-08-12T09:19:58.537640Z"
925,"2","Typical Noisy","2025-08-12T09:20:01.035127Z",923,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17810.png",2.31,"2025-08-12T09:20:01.035144Z"
926,"2","Typical Noisy","2025-08-12T09:20:02.344607Z",924,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17811.png",1.131,"2025-08-12T09:20:02.344623Z"
927,"2","Typical Noisy","2025-08-12T09:20:03.659015Z",925,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17812.png",1.141,"2025-08-12T09:20:03.659030Z"
928,"2","Typical Noisy","2025-08-12T09:20:04.946207Z",926,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17813.png",1.097,"2025-08-12T09:20:04.946223Z"
929,"2","Typical Noisy","2025-08-12T09:20:07.189637Z",927,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17814.png",2.081,"2025-08-12T09:20:07.189656Z"
930,"2","Typical smooth","2025-08-12T09:20:08.428323Z",928,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17815.png",1.061,"2025-08-12T09:20:08.428339Z"
931,"2","Typical smooth","2025-08-12T09:20:09.407861Z",929,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17816.png",0.699,"2025-08-12T09:20:09.407877Z"
932,"2","Typical smooth","2025-08-12T09:20:10.202406Z",930,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17817.png",0.599,"2025-08-12T09:20:10.202423Z"
933,"2","Typical Noisy","2025-08-12T09:20:11.583740Z",931,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17819.png",1.201,"2025-08-12T09:20:11.583754Z"
934,"2","Typical Noisy","2025-08-12T09:20:13.218070Z",932,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17820.png",1.45,"2025-08-12T09:20:13.218089Z"
935,"2","Typical smooth","2025-08-12T09:20:14.821748Z",933,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17821.png",1.428,"2025-08-12T09:20:14.821764Z"
936,"2","Typical Noisy","2025-08-12T09:20:16.181403Z",934,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17824.png",1.178,"2025-08-12T09:20:16.181417Z"
937,"2","Typical peaks","2025-08-12T09:20:17.558605Z",935,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17825.png",1.201,"2025-08-12T09:20:17.558619Z"
938,"2","Typical peaks","2025-08-12T09:20:18.901903Z",936,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17826.png",1.167,"2025-08-12T09:20:18.901922Z"
939,"2","Typical peaks","2025-08-12T09:20:20.065218Z",937,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17827.png",0.982,"2025-08-12T09:20:20.065231Z"
940,"2","Typical peaks","2025-08-12T09:20:21.128934Z",938,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17828.png",0.893,"2025-08-12T09:20:21.128952Z"
941,"2","Typical Noisy","2025-08-12T09:20:22.470916Z",939,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17829.png",1.166,"2025-08-12T09:20:22.470928Z"
942,"2","Atypical Noisy","2025-08-12T09:20:24.686886Z",940,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17830.png",2.038,"2025-08-12T09:20:24.686903Z"
943,"2","Typical Noisy","2025-08-12T09:20:27.477961Z",941,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17831.png",2.614,"2025-08-12T09:20:27.477978Z"
944,"2","Typical peaks","2025-08-12T09:20:28.934514Z",942,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17832.png",1.273,"2025-08-12T09:20:28.934525Z"
945,"2","Typical peaks","2025-08-12T09:20:29.877417Z",943,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17833.png",0.747,"2025-08-12T09:20:29.877431Z"
946,"2","Typical peaks","2025-08-12T09:20:31.093729Z",944,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17834.png",1.035,"2025-08-12T09:20:31.093737Z"
947,"2","Typical Noisy","2025-08-12T09:20:35.084141Z",945,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17835.png",3.812,"2025-08-12T09:20:35.084157Z"
948,"2","Typical Noisy","2025-08-12T09:20:36.229999Z",946,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17836.png",0.958,"2025-08-12T09:20:36.230011Z"
949,"2","Typical peaks","2025-08-12T09:20:37.367842Z",947,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17837.png",0.922,"2025-08-12T09:20:37.367860Z"
950,"2","Typical smooth","2025-08-12T09:20:38.593279Z",948,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17839.png",1.04,"2025-08-12T09:20:38.593297Z"
951,"2","Typical smooth","2025-08-12T09:20:39.515623Z",949,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17840.png",0.744,"2025-08-12T09:20:39.515634Z"
952,"2","Typical peaks","2025-08-12T09:20:40.544825Z",950,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17841.png",0.847,"2025-08-12T09:20:40.544843Z"
953,"2","Typical peaks","2025-08-12T09:20:41.577439Z",951,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17842.png",0.842,"2025-08-12T09:20:41.577456Z"
954,"2","Typical smooth","2025-08-12T09:20:42.612790Z",952,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17843.png",0.833,"2025-08-12T09:20:42.612814Z"
955,"2","Typical smooth","2025-08-12T09:20:43.668814Z",953,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17844.png",0.856,"2025-08-12T09:20:43.668833Z"
956,"2","Typical smooth","2025-08-12T09:20:44.477948Z",954,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17845.png",0.63,"2025-08-12T09:20:44.477961Z"
957,"2","Typical Noisy","2025-08-12T09:20:46.005521Z",955,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17846.png",1.342,"2025-08-12T09:20:46.005540Z"
958,"2","Typical smooth","2025-08-12T09:20:48.333814Z",956,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17847.png",2.144,"2025-08-12T09:20:48.333830Z"
959,"2","Typical Noisy","2025-08-12T09:20:50.010438Z",957,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17848.png",1.467,"2025-08-12T09:20:50.010454Z"
960,"2","Typical smooth","2025-08-12T09:20:51.421530Z",958,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17849.png",1.218,"2025-08-12T09:20:51.421546Z"
961,"2","Typical smooth","2025-08-12T09:20:52.447511Z",959,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17850.png",0.823,"2025-08-12T09:20:52.447528Z"
962,"2","Typical smooth","2025-08-12T09:20:53.335680Z",960,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17851.png",0.703,"2025-08-12T09:20:53.335698Z"
963,"2","Typical peaks","2025-08-12T09:20:54.488157Z",961,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17852.png",0.968,"2025-08-12T09:20:54.488174Z"
964,"2","Typical peaks","2025-08-12T09:20:55.464383Z",962,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17853.png",0.777,"2025-08-12T09:20:55.464401Z"
965,"2","Typical smooth","2025-08-12T09:20:56.590931Z",963,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17854.png",0.943,"2025-08-12T09:20:56.590942Z"
966,"2","Typical smooth","2025-08-12T09:20:57.998147Z",964,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17855.png",1.215,"2025-08-12T09:20:57.998166Z"
967,"2","Typical smooth","2025-08-12T09:20:59.276066Z",965,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17856.png",1.072,"2025-08-12T09:20:59.276084Z"
968,"2","Typical smooth","2025-08-12T09:21:00.258648Z",966,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17857.png",0.802,"2025-08-12T09:21:00.258668Z"
969,"2","Typical smooth","2025-08-12T09:21:02.271258Z",967,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17858.png",1.82,"2025-08-12T09:21:02.271276Z"
970,"2","Typical smooth","2025-08-12T09:21:03.110162Z",968,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17859.png",0.649,"2025-08-12T09:21:03.110180Z"
971,"2","Typical smooth","2025-08-12T09:21:03.964030Z",969,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17860.png",0.651,"2025-08-12T09:21:03.964052Z"
972,"2","Typical smooth","2025-08-12T09:21:05.409329Z",970,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17861.png",1.255,"2025-08-12T09:21:05.409348Z"
973,"2","Typical smooth","2025-08-12T09:21:06.658932Z",971,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17862.png",0.87,"2025-08-12T09:21:06.658952Z"
974,"2","Typical smooth","2025-08-12T09:21:07.651222Z",972,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17863.png",0.793,"2025-08-12T09:21:07.651237Z"
975,"2","Typical Noisy","2025-08-12T09:21:12.726603Z",973,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17864.png",4.856,"2025-08-12T09:21:12.726622Z"
976,"2","Typical smooth","2025-08-12T09:21:14.598343Z",974,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17865.png",1.678,"2025-08-12T09:21:14.598361Z"
977,"2","Typical smooth","2025-08-12T09:21:15.607648Z",975,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17866.png",0.782,"2025-08-12T09:21:15.607659Z"
978,"2","Typical peaks","2025-08-12T09:21:16.845729Z",976,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17867.png",1.055,"2025-08-12T09:21:16.845747Z"
979,"2","Typical peaks","2025-08-12T09:21:18.012093Z",977,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17868.png",0.966,"2025-08-12T09:21:18.012112Z"
980,"2","Typical smooth","2025-08-12T09:21:18.964625Z",978,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17869.png",0.762,"2025-08-12T09:21:18.964637Z"
981,"2","Typical smooth","2025-08-12T09:21:20.078660Z",979,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17870.png",0.907,"2025-08-12T09:21:20.078671Z"
982,"2","Typical smooth","2025-08-12T09:21:21.164431Z",980,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17871.png",0.891,"2025-08-12T09:21:21.164448Z"
983,"2","Typical smooth","2025-08-12T09:21:22.097058Z",981,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17872.png",0.711,"2025-08-12T09:21:22.097072Z"
984,"2","Typical smooth","2025-08-12T09:21:22.880145Z",982,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17874.png",0.597,"2025-08-12T09:21:22.880158Z"
985,"2","Typical peaks","2025-08-12T09:21:24.123070Z",983,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17875.png",1.045,"2025-08-12T09:21:24.123086Z"
986,"2","Typical smooth","2025-08-12T09:21:25.272884Z",984,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17876.png",0.943,"2025-08-12T09:21:25.272899Z"
987,"2","Typical peaks","2025-08-12T09:21:26.253382Z",985,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17877.png",0.777,"2025-08-12T09:21:26.253401Z"
988,"2","Typical smooth","2025-08-12T09:21:28.193500Z",986,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17878.png",1.733,"2025-08-12T09:21:28.193518Z"
989,"2","Typical smooth","2025-08-12T09:21:29.211788Z",987,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17879.png",0.815,"2025-08-12T09:21:29.211801Z"
990,"2","Atypical incorrect","2025-08-12T09:21:33.309346Z",988,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17880.png",3.875,"2025-08-12T09:21:33.309361Z"
991,"2","Typical smooth","2025-08-12T09:21:35.841617Z",989,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17881.png",2.325,"2025-08-12T09:21:35.841630Z"
992,"2","Typical smooth","2025-08-12T09:21:36.654881Z",990,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17882.png",0.602,"2025-08-12T09:21:36.654896Z"
993,"2","Typical smooth","2025-08-12T09:21:37.524977Z",991,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17883.png",0.666,"2025-08-12T09:21:37.524992Z"
994,"2","Typical smooth","2025-08-12T09:21:38.272016Z",992,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17884.png",0.53,"2025-08-12T09:21:38.272031Z"
995,"2","Typical smooth","2025-08-12T09:21:39.460597Z",993,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17885.png",0.999,"2025-08-12T09:21:39.460614Z"
996,"2","Typical smooth","2025-08-12T09:21:40.874177Z",994,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17886.png",1.217,"2025-08-12T09:21:40.874190Z"
997,"2","Typical Noisy","2025-08-12T09:21:43.210739Z",995,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17887.png",2.136,"2025-08-12T09:21:43.210756Z"
998,"2","Typical Noisy","2025-08-12T09:21:45.176843Z",996,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17888.png",1.751,"2025-08-12T09:21:45.176864Z"
999,"2","Typical Noisy","2025-08-12T09:21:46.932843Z",997,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17889.png",1.551,"2025-08-12T09:21:46.932857Z"
1000,"2","Typical Noisy","2025-08-12T09:21:49.378861Z",998,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17890.png",2.235,"2025-08-12T09:21:49.378878Z"
1001,"2","Typical peaks","2025-08-12T09:21:50.868625Z",999,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17891.png",1.286,"2025-08-12T09:21:50.868642Z"
1002,"2","Typical smooth","2025-08-12T09:21:55.193446Z",1000,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17892.png",4.125,"2025-08-12T09:21:55.193460Z"
1003,"2","Typical Noisy","2025-08-12T09:21:56.760243Z",1001,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17893.png",1.358,"2025-08-12T09:21:56.760258Z"
1004,"2","Typical Noisy","2025-08-12T09:21:57.575560Z",1002,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17894.png",0.609,"2025-08-12T09:21:57.575575Z"
1005,"2","Typical peaks","2025-08-12T09:21:59.012447Z",1003,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17895.png",1.237,"2025-08-12T09:21:59.012465Z"
1006,"2","Typical Noisy","2025-08-12T09:22:00.239311Z",1004,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17896.png",1.013,"2025-08-12T09:22:00.239325Z"
1007,"2","Typical Noisy","2025-08-12T09:22:01.093362Z",1005,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17897.png",0.643,"2025-08-12T09:22:01.093381Z"
1008,"2","Typical smooth","2025-08-12T09:22:02.598644Z",1006,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17898.png",1.287,"2025-08-12T09:22:02.598662Z"
1009,"2","Typical smooth","2025-08-12T09:22:03.562648Z",1007,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17899.png",0.747,"2025-08-12T09:22:03.562668Z"
1010,"2","Typical smooth","2025-08-12T09:22:04.377051Z",1008,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17900.png",0.606,"2025-08-12T09:22:04.377067Z"
1011,"2","Typical smooth","2025-08-12T09:22:05.648588Z",1009,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17901.png",1.063,"2025-08-12T09:22:05.648601Z"
1012,"2","Typical smooth","2025-08-12T09:22:07.032269Z",1010,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17902.png",1.173,"2025-08-12T09:22:07.032284Z"
1013,"2","Typical smooth","2025-08-12T09:22:08.012479Z",1011,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17903.png",0.769,"2025-08-12T09:22:08.012495Z"
1014,"2","Typical smooth","2025-08-12T09:22:08.918537Z",1012,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17904.png",0.694,"2025-08-12T09:22:08.918553Z"
1015,"2","Typical smooth","2025-08-12T09:22:09.749802Z",1013,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17905.png",0.619,"2025-08-12T09:22:09.749814Z"
1016,"2","Typical Noisy","2025-08-12T09:22:11.590590Z",1014,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17906.png",1.624,"2025-08-12T09:22:11.590603Z"
1017,"2","Typical Noisy","2025-08-12T09:22:13.479078Z",1015,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17907.png",1.569,"2025-08-12T09:22:13.479087Z"
1018,"2","Typical Noisy","2025-08-12T09:22:14.517036Z",1016,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17908.png",0.81,"2025-08-12T09:22:14.517053Z"
1019,"2","Typical smooth","2025-08-12T09:22:16.860652Z",1017,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17909.png",2.136,"2025-08-12T09:22:16.860671Z"
1020,"2","Typical smooth","2025-08-12T09:22:17.864866Z",1018,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17910.png",0.791,"2025-08-12T09:22:17.864880Z"
1021,"2","Typical smooth","2025-08-12T09:22:18.615804Z",1019,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17911.png",0.546,"2025-08-12T09:22:18.615823Z"
1022,"2","Typical smooth","2025-08-12T09:22:19.383096Z",1020,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17912.png",0.555,"2025-08-12T09:22:19.383115Z"
1023,"2","Typical smooth","2025-08-12T09:22:20.112365Z",1021,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17913.png",0.517,"2025-08-12T09:22:20.112384Z"
1024,"2","Typical smooth","2025-08-12T09:22:21.183932Z",1022,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17914.png",0.855,"2025-08-12T09:22:21.183950Z"
1025,"2","Typical smooth","2025-08-12T09:22:22.010768Z",1023,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17915.png",0.607,"2025-08-12T09:22:22.010782Z"
1026,"2","Typical smooth","2025-08-12T09:22:22.776729Z",1024,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17916.png",0.547,"2025-08-12T09:22:22.776745Z"
1027,"2","Typical Noisy","2025-08-12T09:22:24.554404Z",1025,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17917.png",1.561,"2025-08-12T09:22:24.554414Z"
1028,"2","Typical smooth","2025-08-12T09:22:25.951328Z",1026,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17918.png",1.155,"2025-08-12T09:22:25.951345Z"
1029,"2","Typical smooth","2025-08-12T09:22:26.876732Z",1027,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17919.png",0.708,"2025-08-12T09:22:26.876742Z"
1030,"2","Typical Noisy","2025-08-12T09:22:27.738763Z",1028,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17920.png",0.638,"2025-08-12T09:22:27.738777Z"
1031,"2","Typical smooth","2025-08-12T09:22:28.528542Z",1029,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17921.png",0.573,"2025-08-12T09:22:28.528549Z"
1032,"2","","2025-08-12T09:22:29.184405Z",1030,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17922.png",0.436,"2025-08-12T09:22:29.184425Z"
1033,"2","Typical peaks","2025-08-12T09:22:33.129697Z",1031,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17923.png",3.645,"2025-08-12T09:22:33.129709Z"
1034,"2","Typical peaks","2025-08-12T09:22:34.350632Z",1032,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17924.png",0.976,"2025-08-12T09:22:34.350645Z"
1035,"2","Typical smooth","2025-08-12T09:22:36.028579Z",1033,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17925.png",1.457,"2025-08-12T09:22:36.028597Z"
1036,"2","Typical peaks","2025-08-12T09:22:37.109974Z",1034,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17926.png",0.829,"2025-08-12T09:22:37.109992Z"
1037,"2","Typical peaks","2025-08-12T09:22:38.325865Z",1035,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17927.png",0.983,"2025-08-12T09:22:38.325885Z"
1038,"2","Typical peaks","2025-08-12T09:22:39.643038Z",1036,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17928.png",1.105,"2025-08-12T09:22:39.643055Z"
1039,"2","Atypical incorrect","2025-08-12T09:22:42.676350Z",1037,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17945.png",2.798,"2025-08-12T09:22:42.676360Z"
1040,"2","Typical Noisy","2025-08-12T09:22:44.569317Z",1038,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17946.png",1.662,"2025-08-12T09:22:44.569326Z"
1041,"2","Typical smooth","2025-08-12T09:22:45.908348Z",1039,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17947.png",1.136,"2025-08-12T09:22:45.908365Z"
1042,"2","Atypical Noisy","2025-08-12T09:22:49.587933Z",1040,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17948.png",3.461,"2025-08-12T09:22:49.587951Z"
1043,"2","Typical smooth","2025-08-12T09:22:51.587875Z",1041,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17949.png",1.78,"2025-08-12T09:22:51.587887Z"
1044,"2","Typical smooth","2025-08-12T09:22:54.326994Z",1042,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17958.png",2.469,"2025-08-12T09:22:54.327010Z"
1045,"2","Typical peaks","2025-08-12T09:22:55.878295Z",1043,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17960.png",1.324,"2025-08-12T09:22:55.878314Z"
1046,"2","Typical smooth","2025-08-12T09:22:57.775453Z",1044,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17961.png",1.655,"2025-08-12T09:22:57.775469Z"
