"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
533,"2","Typical peaks","2025-08-07T13:08:38.346262Z",531,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17174.png",0.795,"2025-08-07T13:08:38.346283Z"
534,"2","Typical peaks","2025-08-07T13:08:39.729020Z",532,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17175.png",1.082,"2025-08-07T13:08:39.729042Z"
535,"2","Typical peaks","2025-08-07T13:08:40.828907Z",533,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17176.png",0.796,"2025-08-07T13:08:40.828929Z"
536,"2","Typical peaks","2025-08-07T13:08:41.855552Z",534,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17177.png",0.728,"2025-08-07T13:08:41.855570Z"
537,"2","Typical peaks","2025-08-07T13:08:43.350459Z",535,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17178.png",1.2,"2025-08-07T13:08:43.350484Z"
538,"2","Typical peaks","2025-08-07T13:08:44.392190Z",536,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17179.png",0.731,"2025-08-07T13:08:44.392210Z"
539,"2","Typical smooth","2025-08-07T13:08:45.614319Z",537,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17180.png",0.922,"2025-08-07T13:08:45.614343Z"
540,"2","Typical peaks","2025-08-07T13:08:46.927197Z",538,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17181.png",1.002,"2025-08-07T13:08:46.927217Z"
541,"2","Typical peaks","2025-08-07T13:08:48.292831Z",539,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17182.png",1.059,"2025-08-07T13:08:48.292853Z"
542,"2","Typical peaks","2025-08-07T13:08:49.417404Z",540,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17185.png",0.824,"2025-08-07T13:08:49.417428Z"
543,"2","Typical peaks","2025-08-07T13:08:50.577604Z",541,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17186.png",0.854,"2025-08-07T13:08:50.577657Z"
544,"2","Typical peaks","2025-08-07T13:08:52.346553Z",542,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17187.png",1.472,"2025-08-07T13:08:52.346575Z"
545,"2","Typical smooth","2025-08-07T13:08:53.612750Z",543,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17189.png",0.969,"2025-08-07T13:08:53.612767Z"
546,"2","Typical smooth","2025-08-07T13:08:54.770431Z",544,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17190.png",0.853,"2025-08-07T13:08:54.770445Z"
547,"2","Typical smooth","2025-08-07T13:08:56.464941Z",545,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17191.png",1.393,"2025-08-07T13:08:56.464963Z"
548,"2","Typical peaks","2025-08-07T13:08:57.902791Z",546,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17192.png",1.134,"2025-08-07T13:08:57.902812Z"
549,"2","Typical peaks","2025-08-07T13:08:59.037395Z",547,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17193.png",0.829,"2025-08-07T13:08:59.037418Z"
550,"2","Typical smooth","2025-08-07T13:09:00.458017Z",548,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17194.png",1.122,"2025-08-07T13:09:00.458038Z"
551,"2","Atypical Noisy","2025-08-07T13:09:03.239149Z",549,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17195.png",2.478,"2025-08-07T13:09:03.239170Z"
552,"2","Atypical incorrect","2025-08-07T13:09:07.105433Z",550,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17196.png",3.284,"2025-08-07T13:09:07.105453Z"
553,"2","Typical peaks","2025-08-07T13:09:10.070933Z",551,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17197.png",2.637,"2025-08-07T13:09:10.070947Z"
554,"2","Typical smooth","2025-08-07T13:09:11.266449Z",552,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17208.png",0.89,"2025-08-07T13:09:11.266472Z"
555,"2","Typical peaks","2025-08-07T13:09:12.982446Z",553,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17210.png",1.414,"2025-08-07T13:09:12.982467Z"
556,"2","Typical smooth","2025-08-07T13:09:14.280186Z",554,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17211.png",0.973,"2025-08-07T13:09:14.280208Z"
557,"2","Typical smooth","2025-08-07T13:09:16.004776Z",555,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17212.png",1.427,"2025-08-07T13:09:16.004798Z"
558,"2","Atypical Noisy","2025-08-07T13:09:21.291927Z",556,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17213.png",4.981,"2025-08-07T13:09:21.291951Z"
559,"2","Atypical incorrect","2025-08-07T13:09:24.299297Z",557,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17214.png",2.703,"2025-08-07T13:09:24.299319Z"
560,"2","Typical smooth","2025-08-07T13:09:26.006253Z",558,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17216.png",1.391,"2025-08-07T13:09:26.006276Z"
561,"2","Atypical other","2025-08-07T13:09:29.738116Z",559,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17217.png",3.423,"2025-08-07T13:09:29.738136Z"
562,"2","Typical smooth","2025-08-07T13:09:31.275613Z",560,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17218.png",1.234,"2025-08-07T13:09:31.275623Z"
563,"2","Typical smooth","2025-08-07T13:09:32.682093Z",561,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17219.png",1.104,"2025-08-07T13:09:32.682114Z"
564,"2","Typical smooth","2025-08-07T13:09:33.894965Z",562,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17220.png",0.897,"2025-08-07T13:09:33.894978Z"
565,"2","Typical smooth","2025-08-07T13:09:35.491080Z",563,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17221.png",1.293,"2025-08-07T13:09:35.491099Z"
566,"2","Typical smooth","2025-08-07T13:09:42.260663Z",564,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17222.png",6.463,"2025-08-07T13:09:42.260682Z"
567,"2","Typical peaks","2025-08-07T13:09:44.188467Z",565,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17223.png",1.601,"2025-08-07T13:09:44.188487Z"
568,"2","Typical smooth","2025-08-07T13:09:45.400121Z",566,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17229.png",0.898,"2025-08-07T13:09:45.400155Z"
569,"2","Typical Noisy","2025-08-07T13:09:47.696947Z",567,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17231.png",21.088,"2025-08-08T16:14:20.037092Z"
570,"2","Typical smooth","2025-08-07T13:09:52.615630Z",568,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17233.png",4.605,"2025-08-07T13:09:52.615648Z"
571,"2","Typical peaks","2025-08-07T13:09:54.543060Z",569,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17234.png",1.603,"2025-08-07T13:09:54.543084Z"
572,"2","Typical peaks","2025-08-07T13:09:57.991158Z",570,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17235.png",3.158,"2025-08-07T13:09:57.991179Z"
573,"2","Typical smooth","2025-08-07T13:09:59.189892Z",571,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17236.png",0.886,"2025-08-07T13:09:59.189913Z"
574,"2","Typical peaks","2025-08-07T13:10:00.593311Z",572,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17238.png",1.08,"2025-08-07T13:10:00.593332Z"
575,"2","Typical peaks","2025-08-07T13:10:01.737346Z",573,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17239.png",0.838,"2025-08-07T13:10:01.737364Z"
576,"2","Typical smooth","2025-08-07T13:10:02.968978Z",574,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17241.png",0.929,"2025-08-07T13:10:02.968997Z"
577,"2","Typical smooth","2025-08-07T13:10:04.367621Z",575,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17242.png",1.097,"2025-08-07T13:10:04.367642Z"
578,"2","Typical Noisy","2025-08-07T13:10:05.688376Z",576,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17243.png",1.012,"2025-08-07T13:10:05.688393Z"
579,"2","Typical Noisy","2025-08-07T13:10:06.978444Z",577,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17244.png",0.967,"2025-08-07T13:10:06.978459Z"
580,"2","Typical smooth","2025-08-07T13:10:08.740710Z",578,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17245.png",1.459,"2025-08-07T13:10:08.740732Z"
581,"2","Typical smooth","2025-08-07T13:10:09.862033Z",579,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17249.png",0.813,"2025-08-07T13:10:09.862048Z"
582,"2","Typical smooth","2025-08-07T13:10:11.049463Z",580,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17250.png",0.879,"2025-08-07T13:10:11.049482Z"
583,"2","Typical smooth","2025-08-07T13:10:12.191991Z",581,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17254.png",0.827,"2025-08-07T13:10:12.192012Z"
584,"2","Typical smooth","2025-08-07T13:10:13.298286Z",582,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17255.png",0.787,"2025-08-07T13:10:13.298306Z"
585,"2","Typical peaks","2025-08-07T13:10:16.113748Z",583,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17256.png",2.459,"2025-08-07T13:10:16.113767Z"
586,"2","Typical peaks","2025-08-07T13:10:17.642967Z",584,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17257.png",1.221,"2025-08-07T13:10:17.642985Z"
587,"2","Typical smooth","2025-08-07T13:10:19.053360Z",585,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17258.png",0.956,"2025-08-07T13:10:19.053376Z"
588,"2","Typical smooth","2025-08-07T13:10:20.149607Z",586,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17259.png",0.775,"2025-08-07T13:10:20.149629Z"
589,"2","Typical peaks","2025-08-07T13:10:21.697469Z",587,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17260.png",1.243,"2025-08-07T13:10:21.697489Z"
590,"2","Typical smooth","2025-08-07T13:10:23.033975Z",588,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17261.png",1.028,"2025-08-07T13:10:23.033998Z"
591,"2","Typical smooth","2025-08-07T13:10:24.391254Z",589,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17262.png",1.05,"2025-08-07T13:10:24.391275Z"
592,"2","Typical peaks","2025-08-07T13:10:25.748898Z",590,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17263.png",1.043,"2025-08-07T13:10:25.748920Z"
593,"2","Typical peaks","2025-08-07T13:10:27.188179Z",591,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17264.png",1.108,"2025-08-07T13:10:27.188195Z"
594,"2","Typical smooth","2025-08-07T13:10:30.500083Z",592,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17269.png",3.012,"2025-08-07T13:10:30.500103Z"
595,"2","Atypical other","2025-08-07T13:10:34.172543Z",593,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17270.png",3.354,"2025-08-07T13:10:34.172566Z"
596,"2","Typical smooth","2025-08-07T13:10:35.849573Z",594,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17273.png",1.365,"2025-08-07T13:10:35.849599Z"
597,"2","Typical Noisy","2025-08-07T13:10:38.072426Z",595,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17274.png",1.902,"2025-08-07T13:10:38.072448Z"
598,"2","Typical Noisy","2025-08-07T13:10:39.203635Z",596,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17275.png",0.802,"2025-08-07T13:10:39.203650Z"
599,"2","Typical Noisy","2025-08-07T13:10:41.775429Z",597,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17276.png",2.256,"2025-08-07T13:10:41.775451Z"
600,"2","Typical Noisy","2025-08-07T13:10:51.552013Z",598,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17277.png",9.457,"2025-08-07T13:10:51.552026Z"
601,"2","Typical Noisy","2025-08-07T13:10:54.265146Z",599,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17278.png",2.387,"2025-08-07T13:10:54.265162Z"
602,"2","Typical Noisy","2025-08-07T13:10:55.502488Z",600,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17279.png",0.917,"2025-08-07T13:10:55.502504Z"
603,"2","Typical Noisy","2025-08-07T13:10:56.611591Z",601,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17280.png",0.794,"2025-08-07T13:10:56.611606Z"
604,"2","Typical Noisy","2025-08-07T13:10:57.710672Z",602,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17281.png",0.802,"2025-08-07T13:10:57.710691Z"
605,"2","Typical Noisy","2025-08-07T13:10:58.887843Z",603,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17282.png",0.86,"2025-08-07T13:10:58.887859Z"
606,"2","Typical Noisy","2025-08-07T13:11:01.127460Z",604,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17283.png",1.93,"2025-08-07T13:11:01.127476Z"
607,"2","Typical Noisy","2025-08-07T13:11:02.853814Z",605,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17284.png",1.314,"2025-08-07T13:11:02.853837Z"
608,"2","Typical Noisy","2025-08-07T13:11:04.151801Z",606,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17285.png",0.978,"2025-08-07T13:11:04.151822Z"
609,"2","Typical Noisy","2025-08-07T13:11:05.674864Z",607,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17286.png",1.215,"2025-08-07T13:11:05.674890Z"
610,"2","Typical Noisy","2025-08-07T13:11:08.950539Z",608,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17287.png",2.96,"2025-08-07T13:11:08.950559Z"
611,"2","Typical Noisy","2025-08-07T13:11:10.812102Z",609,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17288.png",1.482,"2025-08-07T13:11:10.812117Z"
612,"2","Typical Noisy","2025-08-07T13:11:11.949646Z",610,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17289.png",0.762,"2025-08-07T13:11:11.949668Z"
613,"2","Typical Noisy","2025-08-07T13:11:13.160957Z",611,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17291.png",0.876,"2025-08-07T13:11:13.160973Z"
614,"2","Typical Noisy","2025-08-07T13:11:15.042485Z",612,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17295.png",1.569,"2025-08-07T13:11:15.042506Z"
615,"2","Typical Noisy","2025-08-07T13:11:16.169877Z",613,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17296.png",0.817,"2025-08-07T13:11:16.169891Z"
616,"2","Typical Noisy","2025-08-07T13:11:17.159873Z",614,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17297.png",0.701,"2025-08-07T13:11:17.159899Z"
617,"2","Typical smooth","2025-08-07T13:11:18.266073Z",615,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17298.png",0.816,"2025-08-07T13:11:18.266097Z"
618,"2","Atypical other","2025-08-07T13:11:23.705092Z",616,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17309.png",5.145,"2025-08-07T13:11:23.705113Z"
619,"2","Typical Noisy","2025-08-07T13:11:25.552046Z",617,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17311.png",1.549,"2025-08-07T13:11:25.552067Z"
620,"2","Typical Noisy","2025-08-07T13:11:27.083691Z",618,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17312.png",1.236,"2025-08-07T13:11:27.083715Z"
621,"2","Atypical other","2025-08-07T13:11:31.689762Z",619,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17313.png",4.316,"2025-08-07T13:11:31.689784Z"
622,"2","Atypical other","2025-08-07T13:11:33.854902Z",620,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17314.png",1.763,"2025-08-07T13:11:33.854925Z"
623,"2","Atypical other","2025-08-07T13:11:35.377716Z",621,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17315.png",35.449,"2025-08-08T16:14:51.189973Z"
624,"2","Typical Noisy","2025-08-07T13:11:37.876031Z",622,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17316.png",2.179,"2025-08-07T13:11:37.876051Z"
625,"2","Typical Noisy","2025-08-07T13:11:39.495411Z",623,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17317.png",1.328,"2025-08-07T13:11:39.495432Z"
626,"2","Typical Noisy","2025-08-07T13:11:40.694575Z",624,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17318.png",0.907,"2025-08-07T13:11:40.694592Z"
627,"2","Typical Noisy","2025-08-07T13:11:42.481045Z",625,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17319.png",1.507,"2025-08-07T13:11:42.481066Z"
628,"2","Typical Noisy","2025-08-07T13:11:46.013903Z",626,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17320.png",3.231,"2025-08-07T13:11:46.013923Z"
629,"2","Typical Noisy","2025-08-07T13:11:47.775743Z",627,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17323.png",1.466,"2025-08-07T13:11:47.775765Z"
630,"2","Typical smooth","2025-08-07T13:11:48.897708Z",628,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17324.png",0.825,"2025-08-07T13:11:48.897729Z"
631,"2","Typical Noisy","2025-08-07T13:11:50.480752Z",629,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17325.png",1.29,"2025-08-07T13:11:50.480773Z"
632,"2","Typical smooth","2025-08-07T13:11:51.954457Z",630,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17326.png",1.17,"2025-08-07T13:11:51.954478Z"
633,"2","Atypical Noisy","2025-08-07T13:11:57.111817Z",631,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17328.png",4.849,"2025-08-07T13:11:57.111833Z"
634,"2","Typical smooth","2025-08-07T13:11:58.385497Z",632,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17329.png",0.978,"2025-08-07T13:11:58.385516Z"
635,"2","Typical smooth","2025-08-07T13:11:59.953680Z",633,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17330.png",1.281,"2025-08-07T13:11:59.953704Z"
636,"2","Typical smooth","2025-08-07T13:12:01.240003Z",634,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17331.png",0.978,"2025-08-07T13:12:01.240024Z"
637,"2","Typical smooth","2025-08-07T13:12:02.965490Z",635,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17332.png",1.428,"2025-08-07T13:12:02.965514Z"
638,"2","Typical smooth","2025-08-07T13:12:04.055333Z",636,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17333.png",0.798,"2025-08-07T13:12:04.055355Z"
639,"2","Typical smooth","2025-08-07T13:12:05.473495Z",637,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17334.png",1.131,"2025-08-07T13:12:05.473514Z"
640,"2","Typical smooth","2025-08-07T13:12:06.487807Z",638,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17335.png",0.723,"2025-08-07T13:12:06.487827Z"
641,"2","Typical smooth","2025-08-07T13:12:07.544582Z",639,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17336.png",0.75,"2025-08-07T13:12:07.544597Z"
642,"2","Typical smooth","2025-08-07T13:12:08.693663Z",640,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17337.png",0.85,"2025-08-07T13:12:08.693683Z"
643,"2","Typical smooth","2025-08-07T13:12:09.611049Z",641,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17338.png",0.618,"2025-08-07T13:12:09.611065Z"
644,"2","Typical Noisy","2025-08-07T13:12:11.855336Z",642,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17339.png",1.963,"2025-08-07T13:12:11.855358Z"
645,"2","Typical peaks","2025-08-07T13:12:13.569679Z",643,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17340.png",1.412,"2025-08-07T13:12:13.569693Z"
646,"2","Typical Noisy","2025-08-07T13:12:16.184166Z",644,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17341.png",2.306,"2025-08-07T13:12:16.184188Z"
647,"2","Typical peaks","2025-08-07T13:12:19.348586Z",645,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17342.png",2.869,"2025-08-07T13:12:19.348606Z"
648,"2","Typical peaks","2025-08-07T13:12:20.560094Z",646,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17343.png",0.92,"2025-08-07T13:12:20.560118Z"
649,"2","Atypical Noisy","2025-08-07T13:12:24.914674Z",647,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17344.png",9.195,"2025-08-07T13:12:35.696188Z"
650,"2","Atypical Noisy","2025-08-07T13:12:50.844009Z",648,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17345.png",7.974,"2025-08-07T13:12:50.844022Z"
651,"2","Typical smooth","2025-08-07T13:12:52.661732Z",649,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17346.png",1.495,"2025-08-07T13:12:52.661747Z"
652,"2","Typical smooth","2025-08-07T13:12:53.616370Z",650,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17348.png",0.625,"2025-08-07T13:12:53.616396Z"
653,"2","Typical Noisy","2025-08-07T13:12:55.672829Z",651,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17349.png",1.758,"2025-08-07T13:12:55.672850Z"
654,"2","Typical peaks","2025-08-07T13:12:57.709278Z",652,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17350.png",1.734,"2025-08-07T13:12:57.709326Z"
655,"2","Typical smooth","2025-08-07T13:12:59.012912Z",653,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17351.png",1.013,"2025-08-07T13:12:59.012925Z"
656,"2","Typical peaks","2025-08-07T13:13:00.271130Z",654,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17352.png",0.961,"2025-08-07T13:13:00.271154Z"
657,"2","Atypical Noisy","2025-08-07T13:13:09.596557Z",655,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17353.png",9.036,"2025-08-07T13:13:09.596579Z"
